song_id,title,artist,dataset,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
36fYJLNnFHgCezJFMJD3NU,Il Volo,Zucchero,NH,0.448,0.398,11,-11.711,1,0.0276,0.0335,0.00971,0.0581,0.165,149.939,audio_features,spotify:track:36fYJLNnFHgCezJFMJD3NU,https://api.spotify.com/v1/tracks/36fYJLNnFHgCezJFMJD3NU,https://api.spotify.com/v1/audio-analysis/36fYJLNnFHgCezJFMJD3NU,332360,4
4LwU4Vp6od3Sb08CsP99GC,The Next Episode,Dr. Dre,NH,0.922,0.909,10,-2.429,0,0.27,0.0281,0.0,0.0856,0.309,95.295,audio_features,spotify:track:4LwU4Vp6od3Sb08CsP99GC,https://api.spotify.com/v1/tracks/4LwU4Vp6od3Sb08CsP99GC,https://api.spotify.com/v1/audio-analysis/4LwU4Vp6od3Sb08CsP99GC,161507,4
5MAl351VB0il1Rs6Bfphoz,Geen Kind Meer,Karin Bloemen,NH,0.556,0.241,0,-16.287,1,0.0406,0.957,0.0301,0.0999,0.0855,76.111,audio_features,spotify:track:5MAl351VB0il1Rs6Bfphoz,https://api.spotify.com/v1/tracks/5MAl351VB0il1Rs6Bfphoz,https://api.spotify.com/v1/audio-analysis/5MAl351VB0il1Rs6Bfphoz,283117,4
2m1hi0nfMR9vdGC8UcrnwU,All The Small Things,blink-182,NH,0.434,0.897,0,-4.918,1,0.0488,0.0103,0.0,0.612,0.684,148.726,audio_features,spotify:track:2m1hi0nfMR9vdGC8UcrnwU,https://api.spotify.com/v1/tracks/2m1hi0nfMR9vdGC8UcrnwU,https://api.spotify.com/v1/audio-analysis/2m1hi0nfMR9vdGC8UcrnwU,167067,4
3QdgPYfiUciRm2IbgirVta,Run To The Water,Live,NH,0.151,0.854,8,-4.508,0,0.052,0.00179,0.000851,0.0878,0.287,181.264,audio_features,spotify:track:3QdgPYfiUciRm2IbgirVta,https://api.spotify.com/v1/tracks/3QdgPYfiUciRm2IbgirVta,https://api.spotify.com/v1/audio-analysis/3QdgPYfiUciRm2IbgirVta,267573,4
6o0eTZmvmJbLm5xJck1xvN,Hart Van Mijn Gevoel,De Kast,NH,0.436,0.389,3,-11.327,1,0.0278,0.505,0.0,0.229,0.226,139.765,audio_features,spotify:track:6o0eTZmvmJbLm5xJck1xvN,https://api.spotify.com/v1/tracks/6o0eTZmvmJbLm5xJck1xvN,https://api.spotify.com/v1/audio-analysis/6o0eTZmvmJbLm5xJck1xvN,269587,4
0n2SEXB2qoRQg171q7XqeW,Smooth (feat. Rob Thomas),Santana,NH,0.609,0.923,9,-3.908,1,0.0338,0.16,4.73e-06,0.295,0.961,115.996,audio_features,spotify:track:0n2SEXB2qoRQg171q7XqeW,https://api.spotify.com/v1/tracks/0n2SEXB2qoRQg171q7XqeW,https://api.spotify.com/v1/audio-analysis/0n2SEXB2qoRQg171q7XqeW,294987,4
75IN3CtuZwTHTnZvYM4qnJ,My Name Is,Eminem,NH,0.869,0.68,1,-6.233,1,0.318,0.0416,1.12e-06,0.0914,0.815,85.519,audio_features,spotify:track:75IN3CtuZwTHTnZvYM4qnJ,https://api.spotify.com/v1/tracks/75IN3CtuZwTHTnZvYM4qnJ,https://api.spotify.com/v1/audio-analysis/75IN3CtuZwTHTnZvYM4qnJ,268400,4
4WhyHQ2BXi2VU1iaFbF6jv,Desert Rose,Sting,NH,0.577,0.654,0,-7.9,0,0.0321,0.0143,0.0,0.114,0.13,111.993,audio_features,spotify:track:4WhyHQ2BXi2VU1iaFbF6jv,https://api.spotify.com/v1/tracks/4WhyHQ2BXi2VU1iaFbF6jv,https://api.spotify.com/v1/audio-analysis/4WhyHQ2BXi2VU1iaFbF6jv,285893,4
7kXmJwrZGIhDaLT9sNo3ut,Hey Boy Hey Girl,The Chemical Brothers,NH,0.632,0.92,2,-4.976,1,0.0531,0.119,0.508,0.114,0.363,127.001,audio_features,spotify:track:7kXmJwrZGIhDaLT9sNo3ut,https://api.spotify.com/v1/tracks/7kXmJwrZGIhDaLT9sNo3ut,https://api.spotify.com/v1/audio-analysis/7kXmJwrZGIhDaLT9sNo3ut,290493,4
4Hhv2vrOTy89HFRcjU3QOx,At Last,Etta James,NH,0.274,0.348,5,-8.631,1,0.0293,0.547,0.0133,0.334,0.328,87.43,audio_features,spotify:track:4Hhv2vrOTy89HFRcjU3QOx,https://api.spotify.com/v1/tracks/4Hhv2vrOTy89HFRcjU3QOx,https://api.spotify.com/v1/audio-analysis/4Hhv2vrOTy89HFRcjU3QOx,179693,3
0ghQkNDYLSl4GsqfkjTjWx,Can't Help Falling in Love,Elvis Presley,NH,0.678,0.163,2,-16.594,1,0.06,0.909,0.805,0.0949,0.507,139.914,audio_features,spotify:track:0ghQkNDYLSl4GsqfkjTjWx,https://api.spotify.com/v1/tracks/0ghQkNDYLSl4GsqfkjTjWx,https://api.spotify.com/v1/audio-analysis/0ghQkNDYLSl4GsqfkjTjWx,169714,4
5b7OgznPJJr1vHNYGyvxau,Fly Me To The Moon (In Other Words),Frank Sinatra,NH,0.668,0.26,7,-14.256,1,0.0523,0.453,0.0,0.0621,0.368,119.416,audio_features,spotify:track:5b7OgznPJJr1vHNYGyvxau,https://api.spotify.com/v1/tracks/5b7OgznPJJr1vHNYGyvxau,https://api.spotify.com/v1/audio-analysis/5b7OgznPJJr1vHNYGyvxau,147000,4
3SdTKo2uVsxFblQjpScoHy,Stand by Me,Ben E. King,NH,0.65,0.306,9,-9.443,1,0.0393,0.57,7.07e-06,0.0707,0.605,118.068,audio_features,spotify:track:3SdTKo2uVsxFblQjpScoHy,https://api.spotify.com/v1/tracks/3SdTKo2uVsxFblQjpScoHy,https://api.spotify.com/v1/audio-analysis/3SdTKo2uVsxFblQjpScoHy,180056,4
48i055G1OT5KxGGftwFxWy,"Oh, Pretty Woman",Roy Orbison,NH,0.619,0.603,9,-9.481,1,0.0342,0.712,0.0,0.0721,0.958,127.433,audio_features,spotify:track:48i055G1OT5KxGGftwFxWy,https://api.spotify.com/v1/tracks/48i055G1OT5KxGGftwFxWy,https://api.spotify.com/v1/audio-analysis/48i055G1OT5KxGGftwFxWy,178933,4
6YffUZJ2R06kyxyK6onezL,Ring of Fire,Johnny Cash,NH,0.659,0.585,7,-8.189,1,0.0288,0.623,0.000213,0.348,0.784,104.111,audio_features,spotify:track:6YffUZJ2R06kyxyK6onezL,https://api.spotify.com/v1/tracks/6YffUZJ2R06kyxyK6onezL,https://api.spotify.com/v1/audio-analysis/6YffUZJ2R06kyxyK6onezL,158427,4
18GiV1BaXzPVYpp9rmOg0E,Blowin' in the Wind,Bob Dylan,NH,0.38,0.0993,2,-20.567,1,0.0509,0.914,2.32e-05,0.0605,0.44,174.874,audio_features,spotify:track:18GiV1BaXzPVYpp9rmOg0E,https://api.spotify.com/v1/tracks/18GiV1BaXzPVYpp9rmOg0E,https://api.spotify.com/v1/audio-analysis/18GiV1BaXzPVYpp9rmOg0E,165427,4
44pN9jfSqY3d3lrKuv3QeN,In Dreams,Roy Orbison,NH,0.495,0.435,0,-9.99,1,0.0286,0.67,0.00038,0.13,0.71,108.189,audio_features,spotify:track:44pN9jfSqY3d3lrKuv3QeN,https://api.spotify.com/v1/tracks/44pN9jfSqY3d3lrKuv3QeN,https://api.spotify.com/v1/audio-analysis/44pN9jfSqY3d3lrKuv3QeN,169160,4
5ZBeML7Lf3FMEVviTyvi8l,Twist And Shout - Remastered 2009,The Beatles,NH,0.482,0.849,2,-9.198,1,0.0452,0.641,7.74e-06,0.0414,0.937,124.631,audio_features,spotify:track:5ZBeML7Lf3FMEVviTyvi8l,https://api.spotify.com/v1/tracks/5ZBeML7Lf3FMEVviTyvi8l,https://api.spotify.com/v1/audio-analysis/5ZBeML7Lf3FMEVviTyvi8l,155227,4
4xUqqie4bBKufHtlMuZS3k,Are You Lonesome Tonight,Elvis Presley,NH,0.433,0.0748,0,-19.351,1,0.049,0.92,0.00104,0.105,0.193,73.093,audio_features,spotify:track:4xUqqie4bBKufHtlMuZS3k,https://api.spotify.com/v1/tracks/4xUqqie4bBKufHtlMuZS3k,https://api.spotify.com/v1/audio-analysis/4xUqqie4bBKufHtlMuZS3k,186667,3
3KiexfmhxHvG5IgAElmTkd,I Saw Her Standing There - Remastered 2009,The Beatles,NH,0.491,0.801,4,-9.835,1,0.0361,0.27,0.0,0.0665,0.971,160.109,audio_features,spotify:track:3KiexfmhxHvG5IgAElmTkd,https://api.spotify.com/v1/tracks/3KiexfmhxHvG5IgAElmTkd,https://api.spotify.com/v1/audio-analysis/3KiexfmhxHvG5IgAElmTkd,173947,4
5y788ya4NvwhBznoDIcXwK,The Sound of Silence - Acoustic Version,Simon & Garfunkel,NH,0.525,0.216,6,-13.551,1,0.0301,0.837,0.0,0.107,0.328,106.761,audio_features,spotify:track:5y788ya4NvwhBznoDIcXwK,https://api.spotify.com/v1/tracks/5y788ya4NvwhBznoDIcXwK,https://api.spotify.com/v1/audio-analysis/5y788ya4NvwhBznoDIcXwK,185413,4
7BY005dacJkbO6EPiOh2wb,House Of The Rising Sun,The Animals,NH,0.295,0.584,9,-6.696,0,0.0345,0.000385,0.218,0.0996,0.228,117.2,audio_features,spotify:track:7BY005dacJkbO6EPiOh2wb,https://api.spotify.com/v1/tracks/7BY005dacJkbO6EPiOh2wb,https://api.spotify.com/v1/audio-analysis/7BY005dacJkbO6EPiOh2wb,271280,3
2fDHuS1PTkHBbCWWZF1ph9,Folsom Prison Blues,Johnny Cash,NH,0.621,0.524,0,-15.269,1,0.0803,0.0652,0.00199,0.893,0.889,110.586,audio_features,spotify:track:2fDHuS1PTkHBbCWWZF1ph9,https://api.spotify.com/v1/tracks/2fDHuS1PTkHBbCWWZF1ph9,https://api.spotify.com/v1/audio-analysis/2fDHuS1PTkHBbCWWZF1ph9,162653,4
52vA3CYKZqZVdQnzRrdZt6,The Times They Are A-Changin',Bob Dylan,NH,0.389,0.396,7,-7.999,1,0.0332,0.887,0.0,0.0828,0.585,171.86,audio_features,spotify:track:52vA3CYKZqZVdQnzRrdZt6,https://api.spotify.com/v1/tracks/52vA3CYKZqZVdQnzRrdZt6,https://api.spotify.com/v1/audio-analysis/52vA3CYKZqZVdQnzRrdZt6,192053,3
0KOE1hat4SIer491XKk4Pa,A Change Is Gonna Come,Sam Cooke,NH,0.212,0.383,10,-10.071,1,0.0347,0.723,0.0,0.299,0.452,173.79,audio_features,spotify:track:0KOE1hat4SIer491XKk4Pa,https://api.spotify.com/v1/tracks/0KOE1hat4SIer491XKk4Pa,https://api.spotify.com/v1/audio-analysis/0KOE1hat4SIer491XKk4Pa,191160,3
5J2CHimS7dWYMImCHkEFaJ,A Hard Day's Night - Remastered 2009,The Beatles,NH,0.59,0.805,0,-6.481,1,0.0371,0.137,0.0,0.0996,0.797,138.514,audio_features,spotify:track:5J2CHimS7dWYMImCHkEFaJ,https://api.spotify.com/v1/tracks/5J2CHimS7dWYMImCHkEFaJ,https://api.spotify.com/v1/audio-analysis/5J2CHimS7dWYMImCHkEFaJ,154200,4
1ul9ZfkWWeAjA3HiRwK4Op,Nathalie,Gilbert Bécaud,NH,0.422,0.632,9,-7.121,0,0.0779,0.749,1.25e-06,0.594,0.81,134.715,audio_features,spotify:track:1ul9ZfkWWeAjA3HiRwK4Op,https://api.spotify.com/v1/tracks/1ul9ZfkWWeAjA3HiRwK4Op,https://api.spotify.com/v1/audio-analysis/1ul9ZfkWWeAjA3HiRwK4Op,245213,4
1Dg4dFJr3HW7sbA7vPejre,Eight Days A Week - Remastered 2009,The Beatles,NH,0.652,0.583,9,-7.811,1,0.038,0.412,0.0,0.119,0.744,138.134,audio_features,spotify:track:1Dg4dFJr3HW7sbA7vPejre,https://api.spotify.com/v1/tracks/1Dg4dFJr3HW7sbA7vPejre,https://api.spotify.com/v1/audio-analysis/1Dg4dFJr3HW7sbA7vPejre,163600,4
6fLTxkL2wgC40fBM6IIe7r,It's All Over Now - Mono Version,The Rolling Stones,NH,0.603,0.689,0,-10.729,1,0.0304,0.0239,3.27e-06,0.33,0.761,99.088,audio_features,spotify:track:6fLTxkL2wgC40fBM6IIe7r,https://api.spotify.com/v1/tracks/6fLTxkL2wgC40fBM6IIe7r,https://api.spotify.com/v1/audio-analysis/6fLTxkL2wgC40fBM6IIe7r,206440,4
3BQHpFgAp4l80e1XslIjNI,Yesterday - Remastered 2009,The Beatles,NH,0.332,0.179,5,-11.83,1,0.0326,0.879,0.0,0.0886,0.315,96.529,audio_features,spotify:track:3BQHpFgAp4l80e1XslIjNI,https://api.spotify.com/v1/tracks/3BQHpFgAp4l80e1XslIjNI,https://api.spotify.com/v1/audio-analysis/3BQHpFgAp4l80e1XslIjNI,125667,4
2PzU4IB8Dr6mxV3lHuaG34,(I Can't Get No) Satisfaction - Mono Version,The Rolling Stones,NH,0.723,0.863,2,-7.89,1,0.0338,0.0383,0.0317,0.128,0.931,136.302,audio_features,spotify:track:2PzU4IB8Dr6mxV3lHuaG34,https://api.spotify.com/v1/tracks/2PzU4IB8Dr6mxV3lHuaG34,https://api.spotify.com/v1/audio-analysis/2PzU4IB8Dr6mxV3lHuaG34,222813,4
3AhXZa8sUQht0UEdBJgpGc,Like a Rolling Stone,Bob Dylan,NH,0.482,0.721,0,-6.839,1,0.0321,0.731,0.0,0.189,0.557,95.263,audio_features,spotify:track:3AhXZa8sUQht0UEdBJgpGc,https://api.spotify.com/v1/tracks/3AhXZa8sUQht0UEdBJgpGc,https://api.spotify.com/v1/audio-analysis/3AhXZa8sUQht0UEdBJgpGc,369600,4
1H7gMYGykdtwZOV6s1N0by,Norwegian Wood (This Bird Has Flown) - Remastered 2009,The Beatles,NH,0.425,0.369,4,-11.876,1,0.0379,0.183,0.00126,0.112,0.65,176.625,audio_features,spotify:track:1H7gMYGykdtwZOV6s1N0by,https://api.spotify.com/v1/tracks/1H7gMYGykdtwZOV6s1N0by,https://api.spotify.com/v1/audio-analysis/1H7gMYGykdtwZOV6s1N0by,124693,3
7DD7eSuYSC5xk2ArU62esN,Help! - Remastered 2009,The Beatles,NH,0.534,0.725,6,-7.576,0,0.0332,0.188,0.0,0.0994,0.763,95.003,audio_features,spotify:track:7DD7eSuYSC5xk2ArU62esN,https://api.spotify.com/v1/tracks/7DD7eSuYSC5xk2ArU62esN,https://api.spotify.com/v1/audio-analysis/7DD7eSuYSC5xk2ArU62esN,139560,4
2qhASBzpbFhPRtrnZ5lLnz,Unchained Melody,The Righteous Brothers,NH,0.339,0.208,0,-16.725,1,0.0308,0.396,0.000519,0.18,0.288,98.54,audio_features,spotify:track:2qhASBzpbFhPRtrnZ5lLnz,https://api.spotify.com/v1/tracks/2qhASBzpbFhPRtrnZ5lLnz,https://api.spotify.com/v1/audio-analysis/2qhASBzpbFhPRtrnZ5lLnz,218013,3
5By7Pzgl6TMuVJG168VWzS,Michelle - Remastered 2009,The Beatles,NH,0.578,0.29,5,-12.501,0,0.0341,0.652,0.0,0.105,0.666,117.403,audio_features,spotify:track:5By7Pzgl6TMuVJG168VWzS,https://api.spotify.com/v1/tracks/5By7Pzgl6TMuVJG168VWzS,https://api.spotify.com/v1/audio-analysis/5By7Pzgl6TMuVJG168VWzS,162373,4
6Rqn2GFlmvmV4w9Ala0I1e,Feeling Good,Nina Simone,NH,0.399,0.326,7,-9.239,0,0.0386,0.864,0.0,0.191,0.546,79.206,audio_features,spotify:track:6Rqn2GFlmvmV4w9Ala0I1e,https://api.spotify.com/v1/tracks/6Rqn2GFlmvmV4w9Ala0I1e,https://api.spotify.com/v1/audio-analysis/6Rqn2GFlmvmV4w9Ala0I1e,174000,4
4u9f8hqstB7iITDJNzKhQx,My Generation - Stereo Version,The Who,NH,0.412,0.782,2,-9.186,0,0.058,0.308,0.00822,0.0775,0.705,96.732,audio_features,spotify:track:4u9f8hqstB7iITDJNzKhQx,https://api.spotify.com/v1/tracks/4u9f8hqstB7iITDJNzKhQx,https://api.spotify.com/v1/audio-analysis/4u9f8hqstB7iITDJNzKhQx,198707,4
3KfbEIOC7YIv90FIfNSZpo,In My Life - Remastered 2009,The Beatles,NH,0.688,0.435,9,-11.359,1,0.0323,0.449,0.0,0.113,0.435,103.239,audio_features,spotify:track:3KfbEIOC7YIv90FIfNSZpo,https://api.spotify.com/v1/tracks/3KfbEIOC7YIv90FIfNSZpo,https://api.spotify.com/v1/audio-analysis/3KfbEIOC7YIv90FIfNSZpo,146333,4
1LD75COdR1n8jTIjommyS2,As Tears Go By - Mono Version,The Rolling Stones,NH,0.331,0.277,7,-11.035,1,0.0295,0.723,0.00263,0.181,0.366,112.78,audio_features,spotify:track:1LD75COdR1n8jTIjommyS2,https://api.spotify.com/v1/tracks/1LD75COdR1n8jTIjommyS2,https://api.spotify.com/v1/audio-analysis/1LD75COdR1n8jTIjommyS2,165213,4
2ID3rNM3hFBjqrLcV0Wr0y,It Was A Very Good Year,Frank Sinatra,NH,0.215,0.142,7,-15.395,0,0.0325,0.862,0.0,0.113,0.126,79.608,audio_features,spotify:track:2ID3rNM3hFBjqrLcV0Wr0y,https://api.spotify.com/v1/tracks/2ID3rNM3hFBjqrLcV0Wr0y,https://api.spotify.com/v1/audio-analysis/2ID3rNM3hFBjqrLcV0Wr0y,267240,4
2jaN6NgXflZTj2z9CWcqaP,Time Is On My Side - Mono Version,The Rolling Stones,NH,0.508,0.645,5,-9.012,1,0.0395,0.291,3.25e-06,0.107,0.412,99.302,audio_features,spotify:track:2jaN6NgXflZTj2z9CWcqaP,https://api.spotify.com/v1/tracks/2jaN6NgXflZTj2z9CWcqaP,https://api.spotify.com/v1/audio-analysis/2jaN6NgXflZTj2z9CWcqaP,179133,4
3GgpUEdSy8uO58XG35rRho,Little Red Rooster - Mono Version,The Rolling Stones,NH,0.721,0.432,7,-11.688,1,0.0411,0.0674,0.0321,0.0971,0.674,109.373,audio_features,spotify:track:3GgpUEdSy8uO58XG35rRho,https://api.spotify.com/v1/tracks/3GgpUEdSy8uO58XG35rRho,https://api.spotify.com/v1/audio-analysis/3GgpUEdSy8uO58XG35rRho,185787,3
2HCaIYjkvWSZzaSKUoOh3d,Mr. Tambourine Man,The Byrds,NH,0.456,0.47,2,-9.564,1,0.0294,0.513,3.76e-05,0.444,0.639,120.336,audio_features,spotify:track:2HCaIYjkvWSZzaSKUoOh3d,https://api.spotify.com/v1/tracks/2HCaIYjkvWSZzaSKUoOh3d,https://api.spotify.com/v1/audio-analysis/2HCaIYjkvWSZzaSKUoOh3d,149467,4
63T7DJ1AFDD6Bn8VzG6JE8,"Paint It, Black",The Rolling Stones,NH,0.464,0.795,1,-9.267,1,0.0926,0.0493,0.00244,0.399,0.612,158.691,audio_features,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,https://api.spotify.com/v1/tracks/63T7DJ1AFDD6Bn8VzG6JE8,https://api.spotify.com/v1/audio-analysis/63T7DJ1AFDD6Bn8VzG6JE8,202267,4
6iGU74CwXuT4XVepjc9Emf,God Only Knows - Remastered,The Beach Boys,NH,0.521,0.487,6,-7.525,0,0.0299,0.253,0.0,0.0579,0.483,117.072,audio_features,spotify:track:6iGU74CwXuT4XVepjc9Emf,https://api.spotify.com/v1/tracks/6iGU74CwXuT4XVepjc9Emf,https://api.spotify.com/v1/audio-analysis/6iGU74CwXuT4XVepjc9Emf,173040,4
4s6LhHAV5SEsOV0lC2tjvJ,California Dreamin' - Single Version,The Mamas & The Papas,NH,0.552,0.608,1,-9.786,0,0.0345,0.352,0.0,0.0533,0.637,112.367,audio_features,spotify:track:4s6LhHAV5SEsOV0lC2tjvJ,https://api.spotify.com/v1/tracks/4s6LhHAV5SEsOV0lC2tjvJ,https://api.spotify.com/v1/audio-analysis/4s6LhHAV5SEsOV0lC2tjvJ,162373,4
5GjPQ0eI7AgmOnADn1EO6Q,Eleanor Rigby - Remastered 2009,The Beatles,NH,0.581,0.28,4,-9.091,0,0.0381,0.936,1.56e-05,0.305,0.813,137.831,audio_features,spotify:track:5GjPQ0eI7AgmOnADn1EO6Q,https://api.spotify.com/v1/tracks/5GjPQ0eI7AgmOnADn1EO6Q,https://api.spotify.com/v1/audio-analysis/5GjPQ0eI7AgmOnADn1EO6Q,126533,4
44BmNSqH9uZV5OfIjGcER3,River Deep - Mountain High,Ike & Tina Turner,NH,0.389,0.745,3,-6.998,1,0.0384,0.777,0.00159,0.143,0.271,83.037,audio_features,spotify:track:44BmNSqH9uZV5OfIjGcER3,https://api.spotify.com/v1/tracks/44BmNSqH9uZV5OfIjGcER3,https://api.spotify.com/v1/audio-analysis/44BmNSqH9uZV5OfIjGcER3,214880,4
4FmCUATNIarCQh72JYdvnm,That's Life,Frank Sinatra,NH,0.56,0.434,4,-14.151,0,0.0729,0.55,0.0,0.346,0.664,112.803,audio_features,spotify:track:4FmCUATNIarCQh72JYdvnm,https://api.spotify.com/v1/tracks/4FmCUATNIarCQh72JYdvnm,https://api.spotify.com/v1/audio-analysis/4FmCUATNIarCQh72JYdvnm,187040,3
55LRDFmsuazr533WrtHHW9,Jumpin' Jack Flash - Mono,The Rolling Stones,NH,0.596,0.901,3,-7.373,1,0.0482,0.0362,0.749,0.0698,0.621,137.359,audio_features,spotify:track:55LRDFmsuazr533WrtHHW9,https://api.spotify.com/v1/tracks/55LRDFmsuazr533WrtHHW9,https://api.spotify.com/v1/audio-analysis/55LRDFmsuazr533WrtHHW9,219467,4
3g2fYZW5v2od8KIF7VktT0,Scarborough Fair / Canticle,Simon & Garfunkel,NH,0.336,0.248,2,-15.626,1,0.0324,0.65,0.0,0.113,0.298,128.548,audio_features,spotify:track:3g2fYZW5v2od8KIF7VktT0,https://api.spotify.com/v1/tracks/3g2fYZW5v2od8KIF7VktT0,https://api.spotify.com/v1/audio-analysis/3g2fYZW5v2od8KIF7VktT0,190347,3
2ULL3VZf4WwBKO4vjwT7Bg,Sloop John B - Remastered,The Beach Boys,NH,0.567,0.745,8,-5.423,1,0.0264,0.402,0.0,0.0873,0.903,125.575,audio_features,spotify:track:2ULL3VZf4WwBKO4vjwT7Bg,https://api.spotify.com/v1/tracks/2ULL3VZf4WwBKO4vjwT7Bg,https://api.spotify.com/v1/audio-analysis/2ULL3VZf4WwBKO4vjwT7Bg,180133,4
4Xl2PrS3DJqqSKXCo6Uhv9,Homeward Bound,Simon & Garfunkel,NH,0.485,0.378,3,-11.773,1,0.0337,0.831,0.0,0.103,0.528,92.928,audio_features,spotify:track:4Xl2PrS3DJqqSKXCo6Uhv9,https://api.spotify.com/v1/tracks/4Xl2PrS3DJqqSKXCo6Uhv9,https://api.spotify.com/v1/audio-analysis/4Xl2PrS3DJqqSKXCo6Uhv9,149613,4
5lmGgOaixbwKHtpTzjJoqx,Under My Thumb,The Rolling Stones,NH,0.732,0.494,6,-13.571,0,0.0406,0.299,0.205,0.0919,0.799,126.986,audio_features,spotify:track:5lmGgOaixbwKHtpTzjJoqx,https://api.spotify.com/v1/tracks/5lmGgOaixbwKHtpTzjJoqx,https://api.spotify.com/v1/audio-analysis/5lmGgOaixbwKHtpTzjJoqx,221533,4
7tJQ4Ekp2vN3NlI3vJJW3v,I Want You,Bob Dylan,NH,0.509,0.68,5,-8.354,1,0.0372,0.36,0.0,0.0824,0.802,99.924,audio_features,spotify:track:7tJQ4Ekp2vN3NlI3vJJW3v,https://api.spotify.com/v1/tracks/7tJQ4Ekp2vN3NlI3vJJW3v,https://api.spotify.com/v1/audio-analysis/7tJQ4Ekp2vN3NlI3vJJW3v,185200,4
51FpzuGkRYXFgsE2zXt9av,When a Man Loves a Woman,Percy Sledge,NH,0.516,0.15,1,-20.41,1,0.0272,0.13,0.0755,0.122,0.205,97.398,audio_features,spotify:track:51FpzuGkRYXFgsE2zXt9av,https://api.spotify.com/v1/tracks/51FpzuGkRYXFgsE2zXt9av,https://api.spotify.com/v1/audio-analysis/51FpzuGkRYXFgsE2zXt9av,173867,3
0DQqzCHlPyKQXfF8uL01SI,Sunny Afternoon - Mono Mix,The Kinks,NH,0.595,0.462,2,-8.414,0,0.0259,0.102,0.0,0.0641,0.526,124.991,audio_features,spotify:track:0DQqzCHlPyKQXfF8uL01SI,https://api.spotify.com/v1/tracks/0DQqzCHlPyKQXfF8uL01SI,https://api.spotify.com/v1/audio-analysis/0DQqzCHlPyKQXfF8uL01SI,210525,4
1wed13CuglKBkOnVFFzI1D,How Can We Hang On To A Dream,Tim Hardin,NH,0.563,0.175,7,-15.478,0,0.0404,0.827,0.0,0.147,0.365,126.519,audio_features,spotify:track:1wed13CuglKBkOnVFFzI1D,https://api.spotify.com/v1/tracks/1wed13CuglKBkOnVFFzI1D,https://api.spotify.com/v1/audio-analysis/1wed13CuglKBkOnVFFzI1D,123240,5
3EFb1qDgIqf9MegIryKtDj,"Monday, Monday - Single Version",The Mamas & The Papas,NH,0.488,0.464,1,-9.496,1,0.0284,0.742,0.0,0.57,0.709,109.853,audio_features,spotify:track:3EFb1qDgIqf9MegIryKtDj,https://api.spotify.com/v1/tracks/3EFb1qDgIqf9MegIryKtDj,https://api.spotify.com/v1/audio-analysis/3EFb1qDgIqf9MegIryKtDj,208293,4
1kDkaFlmkdEZiVUogaP9OZ,For No One - Remastered 2009,The Beatles,NH,0.483,0.351,1,-10.487,0,0.0278,0.783,0.0,0.115,0.713,81.208,audio_features,spotify:track:1kDkaFlmkdEZiVUogaP9OZ,https://api.spotify.com/v1/tracks/1kDkaFlmkdEZiVUogaP9OZ,https://api.spotify.com/v1/audio-analysis/1kDkaFlmkdEZiVUogaP9OZ,119813,4
3SQ9Hb9rfpJ02AWfaOPhpy,"It's A Man's, Man's, Man's World",James Brown & The Famous Flames,NH,0.539,0.24,3,-16.632,0,0.0426,0.687,5.12e-05,0.133,0.567,80.816,audio_features,spotify:track:3SQ9Hb9rfpJ02AWfaOPhpy,https://api.spotify.com/v1/tracks/3SQ9Hb9rfpJ02AWfaOPhpy,https://api.spotify.com/v1/audio-analysis/3SQ9Hb9rfpJ02AWfaOPhpy,167373,3
36AlMHDBFwSsD3FQOy1R81,Try a Little Tenderness,Otis Redding,NH,0.587,0.133,9,-15.151,0,0.0565,0.186,2.26e-05,0.258,0.068,102.938,audio_features,spotify:track:36AlMHDBFwSsD3FQOy1R81,https://api.spotify.com/v1/tracks/36AlMHDBFwSsD3FQOy1R81,https://api.spotify.com/v1/audio-analysis/36AlMHDBFwSsD3FQOy1R81,201733,4
5UgT7w6zVZjP3oyawMzbiK,The End,The Doors,NH,0.347,0.302,0,-12.104,1,0.0291,0.163,9.17e-05,0.14,0.0332,105.702,audio_features,spotify:track:5UgT7w6zVZjP3oyawMzbiK,https://api.spotify.com/v1/tracks/5UgT7w6zVZjP3oyawMzbiK,https://api.spotify.com/v1/audio-analysis/5UgT7w6zVZjP3oyawMzbiK,703373,4
0hKRSZhUGEhKU6aNSPBACZ,A Day In The Life - Remastered 2009,The Beatles,NH,0.364,0.457,4,-14.162,0,0.0675,0.29,0.000106,0.922,0.175,163.219,audio_features,spotify:track:0hKRSZhUGEhKU6aNSPBACZ,https://api.spotify.com/v1/tracks/0hKRSZhUGEhKU6aNSPBACZ,https://api.spotify.com/v1/audio-analysis/0hKRSZhUGEhKU6aNSPBACZ,337413,4
3yrSvpt2l1xhsV9Em88Pul,Brown Eyed Girl,Van Morrison,NH,0.491,0.583,7,-10.964,1,0.0376,0.185,0.0,0.406,0.908,150.566,audio_features,spotify:track:3yrSvpt2l1xhsV9Em88Pul,https://api.spotify.com/v1/tracks/3yrSvpt2l1xhsV9Em88Pul,https://api.spotify.com/v1/audio-analysis/3yrSvpt2l1xhsV9Em88Pul,183307,4
